date,week,month,quarter,year,channel,category,impressions,clicks,conversions,revenue,spend,ctr_pct,cvr_pct,roas,cac,cpm,roi_pct
2024-01-14,2,1,1,2024,Social,Marketing Tools,89408,6269,176,15262.33,7290.17,7.013,2.807,2.09,41.42,81.54,109.35
2024-01-14,2,1,1,2024,Social,Tech Products,93943,6863,202,26538.81,8032.22,7.306,2.943,3.3,39.76,85.5,230.4
2024-01-14,2,1,1,2024,Paid Search,Financial Services,47456,6515,403,140651.7,6510.01,13.729,6.186,21.61,16.15,137.18,2060.55
2024-01-14,2,1,1,2024,Paid Search,Business Solutions,42417,6072,438,81756.05,5886.18,14.315,7.213,13.89,13.44,138.77,1288.95
2024-01-14,2,1,1,2024,Paid Search,Marketing Tools,44166,6105,388,36204.96,6895.24,13.824,6.355,5.25,17.77,156.12,425.07
2024-01-14,2,1,1,2024,Paid Search,Tech Products,42772,6159,414,65750.34,6999.21,14.4,6.722,9.39,16.91,163.64,839.4
2024-01-14,2,1,1,2024,Organic,Financial Services,42008,4650,238,73371.08,400.49,11.07,5.118,183.2,1.68,9.53,18220.33
2024-01-14,2,1,1,2024,Organic,Business Solutions,37594,4887,318,62887.67,365.39,13.0,6.507,172.11,1.15,9.72,17111.11
2024-01-14,2,1,1,2024,Organic,Marketing Tools,40315,4566,233,23027.33,363.63,11.326,5.103,63.33,1.56,9.02,6232.63
2024-01-14,2,1,1,2024,Organic,Tech Products,36143,4115,256,39096.61,347.27,11.386,6.221,112.58,1.36,9.61,11158.27
2024-01-14,2,1,1,2024,Display,Financial Services,144621,5427,68,22747.98,7510.05,3.753,1.253,3.03,110.44,51.93,202.9
2024-01-14,2,1,1,2024,Display,Business Solutions,153660,5639,76,14368.43,8320.84,3.67,1.348,1.73,109.48,54.15,72.68
2024-01-14,2,1,1,2024,Display,Marketing Tools,110916,4771,62,5624.56,5517.44,4.302,1.3,1.02,88.99,49.74,1.94
2024-01-14,2,1,1,2024,Display,Tech Products,120042,4915,70,10290.69,6160.22,4.095,1.424,1.67,88.0,51.32,67.05
2024-01-21,3,1,1,2024,Email,Financial Services,55719,10607,485,154951.73,1072.09,19.038,4.572,144.53,2.21,19.24,14353.24
2024-01-21,3,1,1,2024,Email,Business Solutions,48265,10631,501,88201.04,958.35,22.027,4.713,92.03,1.91,19.86,9103.43
2024-01-21,3,1,1,2024,Email,Marketing Tools,47192,11714,647,64017.28,869.51,24.823,5.523,73.62,1.34,18.42,7262.45
2024-01-21,3,1,1,2024,Email,Tech Products,61408,14757,793,106107.37,1263.51,24.033,5.374,83.98,1.59,20.58,8297.83
2024-01-21,3,1,1,2024,Social,Financial Services,100321,8211,237,75208.46,8071.76,8.186,2.886,9.32,34.06,80.46,831.75
2024-01-21,3,1,1,2024,Social,Business Solutions,72007,6000,145,26476.35,5521.68,8.334,2.417,4.79,38.08,76.68,379.5
2024-01-21,3,1,1,2024,Social,Marketing Tools,90096,6415,187,18813.18,6722.39,7.12,2.915,2.8,35.95,74.61,179.86
2024-01-21,3,1,1,2024,Social,Tech Products,74482,5324,163,23768.25,5919.54,7.149,3.062,4.02,36.32,79.48,301.52
2024-01-21,3,1,1,2024,Paid Search,Financial Services,41944,6573,524,178686.04,6450.22,15.673,7.972,27.7,12.31,153.78,2670.23
2024-01-21,3,1,1,2024,Paid Search,Business Solutions,41318,5477,340,59849.09,5746.09,13.256,6.208,10.42,16.9,139.07,941.56
2024-01-21,3,1,1,2024,Paid Search,Marketing Tools,44997,6516,530,51461.49,7201.73,14.483,8.134,7.15,13.59,160.05,614.57
2024-01-21,3,1,1,2024,Paid Search,Tech Products,53962,7153,550,76162.83,8319.5,13.256,7.689,9.15,15.13,154.17,815.47
2024-01-21,3,1,1,2024,Organic,Financial Services,36250,4999,282,86253.75,393.72,13.792,5.641,219.07,1.4,10.86,21807.38
2024-01-21,3,1,1,2024,Organic,Business Solutions,31352,3984,258,50941.07,343.27,12.708,6.476,148.4,1.33,10.95,14739.94
2024-01-21,3,1,1,2024,Organic,Marketing Tools,46078,4808,320,31289.56,474.36,10.435,6.656,65.96,1.48,10.29,6496.16
2024-01-21,3,1,1,2024,Organic,Tech Products,32958,4133,287,45042.57,325.57,12.541,6.944,138.35,1.13,9.88,13734.99
2024-01-21,3,1,1,2024,Display,Financial Services,108306,4153,60,19973.76,5371.27,3.835,1.445,3.72,89.52,49.59,271.86
2024-01-21,3,1,1,2024,Display,Business Solutions,109111,4268,56,11247.97,5609.49,3.912,1.312,2.01,100.17,51.41,100.52
2024-01-21,3,1,1,2024,Display,Marketing Tools,122732,4946,57,5926.79,5964.85,4.03,1.152,0.99,104.65,48.6,-0.64
2024-01-21,3,1,1,2024,Display,Tech Products,131557,5033,70,10479.33,6861.12,3.826,1.391,1.53,98.02,52.15,52.73
2024-01-28,4,1,1,2024,Email,Financial Services,51671,10738,488,161016.89,938.3,20.783,4.545,171.6,1.92,18.16,17060.49
2024-01-28,4,1,1,2024,Email,Business Solutions,59178,14463,828,151618.72,1173.93,24.44,5.725,129.15,1.42,19.84,12815.48
2024-01-28,4,1,1,2024,Email,Marketing Tools,47316,10942,614,55351.15,931.43,23.127,5.611,59.43,1.52,19.69,5842.6
2024-01-28,4,1,1,2024,Email,Tech Products,64672,15837,749,109703.44,1213.89,24.489,4.729,90.37,1.62,18.77,8937.35
2024-01-28,4,1,1,2024,Social,Financial Services,76613,6884,214,72041.44,5575.91,8.987,3.109,12.92,26.06,72.78,1192.01
2024-01-28,4,1,1,2024,Social,Business Solutions,103654,8138,220,41078.32,7614.59,7.851,2.703,5.39,34.61,73.46,439.47
2024-01-28,4,1,1,2024,Social,Marketing Tools,100479,8237,212,18884.2,7530.7,8.198,2.574,2.51,35.52,74.95,150.76
2024-01-28,4,1,1,2024,Social,Tech Products,74977,6156,193,25284.44,5457.13,8.211,3.135,4.63,28.28,72.78,363.33
2024-01-28,4,1,1,2024,Paid Search,Financial Services,52749,8670,608,188708.2,8064.82,16.438,7.013,23.4,13.26,152.89,2239.89
2024-01-28,4,1,1,2024,Paid Search,Business Solutions,46628,6000,475,90083.3,7107.16,12.87,7.917,12.68,14.96,152.42,1167.5
2024-01-28,4,1,1,2024,Paid Search,Marketing Tools,56213,8875,599,55226.09,7801.43,15.789,6.749,7.08,13.02,138.78,607.9
2024-01-28,4,1,1,2024,Paid Search,Tech Products,43668,6896,565,89506.87,6718.34,15.793,8.193,13.32,11.89,153.85,1232.28
2024-01-28,4,1,1,2024,Organic,Financial Services,34829,3685,252,81910.18,356.53,10.58,6.839,229.74,1.41,10.24,22874.27
2024-01-28,4,1,1,2024,Organic,Business Solutions,44355,5647,389,65577.59,465.51,12.732,6.889,140.87,1.2,10.5,13987.26
2024-01-28,4,1,1,2024,Organic,Marketing Tools,45462,5105,333,30459.2,496.26,11.23,6.523,61.38,1.49,10.92,6037.75
2024-01-28,4,1,1,2024,Organic,Tech Products,32426,3984,224,33858.58,303.24,12.287,5.622,111.66,1.35,9.35,11065.6
2024-01-28,4,1,1,2024,Display,Financial Services,122219,4880,75,22616.23,5676.14,3.993,1.537,3.98,75.68,46.44,298.44
2024-01-28,4,1,1,2024,Display,Business Solutions,150847,6035,92,15817.08,7762.48,4.001,1.524,2.04,84.37,51.46,103.76
2024-01-28,4,1,1,2024,Display,Marketing Tools,122082,4380,63,6097.14,6415.2,3.588,1.438,0.95,101.83,52.55,-4.96
2024-01-28,4,1,1,2024,Display,Tech Products,126270,4971,66,10496.55,6051.17,3.938,1.328,1.73,91.68,47.92,73.46
2024-02-04,5,2,1,2024,Email,Financial Services,53699,11298,606,184314.09,1163.18,21.04,5.364,158.46,1.92,21.66,15745.71
2024-02-04,5,2,1,2024,Email,Business Solutions,53017,13048,605,115429.66,1146.65,24.612,4.637,100.67,1.9,21.63,9966.69
2024-02-04,5,2,1,2024,Email,Marketing Tools,50749,12733,660,68289.27,1050.87,25.091,5.183,64.98,1.59,20.71,6398.36
2024-02-04,5,2,1,2024,Email,Tech Products,53857,10740,532,70861.07,1000.42,19.943,4.953,70.83,1.88,18.58,6983.13
2024-02-04,5,2,1,2024,Social,Financial Services,78799,6158,196,58221.52,5837.83,7.815,3.183,9.97,29.78,74.09,897.31
2024-02-04,5,2,1,2024,Social,Business Solutions,98970,7198,185,31944.58,8588.59,7.273,2.57,3.72,46.42,86.78,271.94
2024-02-04,5,2,1,2024,Social,Marketing Tools,105636,8080,247,23639.93,8750.25,7.65,3.057,2.7,35.43,82.83,170.16
2024-02-04,5,2,1,2024,Social,Tech Products,100440,8345,226,29748.65,7963.79,8.309,2.708,3.74,35.24,79.29,273.55
2024-02-04,5,2,1,2024,Paid Search,Financial Services,60884,9323,779,273790.42,8518.19,15.313,8.356,32.14,10.93,139.91,3114.19
2024-02-04,5,2,1,2024,Paid Search,Business Solutions,56689,8947,778,157908.5,8820.83,15.784,8.696,17.9,11.34,155.6,1690.18
2024-02-04,5,2,1,2024,Paid Search,Marketing Tools,47250,7722,518,51972.64,7668.95,16.344,6.708,6.78,14.8,162.31,577.7
2024-02-04,5,2,1,2024,Paid Search,Tech Products,50182,7822,582,83339.6,7241.82,15.588,7.441,11.51,12.44,144.31,1050.81
2024-02-04,5,2,1,2024,Organic,Financial Services,45244,6139,447,133736.14,486.35,13.57,7.281,274.98,1.09,10.75,27397.92
2024-02-04,5,2,1,2024,Organic,Business Solutions,44839,4981,278,49043.62,485.36,11.11,5.581,101.05,1.75,10.82,10004.59
2024-02-04,5,2,1,2024,Organic,Marketing Tools,43131,5518,329,32626.4,390.6,12.796,5.962,83.53,1.19,9.06,8252.89
2024-02-04,5,2,1,2024,Organic,Tech Products,38908,4846,278,42914.05,368.46,12.456,5.737,116.47,1.33,9.47,11546.87
2024-02-04,5,2,1,2024,Display,Financial Services,148953,5788,83,24474.78,6728.08,3.886,1.434,3.64,81.06,45.17,263.77
2024-02-04,5,2,1,2024,Display,Business Solutions,163402,6084,93,18923.26,7698.57,3.724,1.529,2.46,82.78,47.11,145.8
2024-02-04,5,2,1,2024,Display,Marketing Tools,127213,5337,85,8746.54,6364.31,4.195,1.593,1.37,74.87,50.03,37.43
2024-02-04,5,2,1,2024,Display,Tech Products,156974,5592,89,14103.5,7320.84,3.563,1.592,1.93,82.26,46.64,92.65
2024-02-11,6,2,1,2024,Email,Financial Services,55116,10671,536,182358.55,1075.49,19.361,5.023,169.56,2.01,19.51,16855.86
2024-02-11,6,2,1,2024,Email,Business Solutions,50058,10491,647,122799.5,984.37,20.959,6.167,124.75,1.52,19.66,12374.93
2024-02-11,6,2,1,2024,Email,Marketing Tools,51931,13091,773,70225.56,949.31,25.209,5.905,73.98,1.23,18.28,7297.54
2024-02-11,6,2,1,2024,Email,Tech Products,49296,9610,530,83440.09,985.28,19.494,5.515,84.69,1.86,19.99,8368.67
2024-02-11,6,2,1,2024,Social,Financial Services,109031,8580,273,91411.28,8153.71,7.87,3.182,11.21,29.87,74.78,1021.1
2024-02-11,6,2,1,2024,Social,Business Solutions,90556,7542,196,35255.89,7294.9,8.33,2.599,4.83,37.22,80.56,383.3
2024-02-11,6,2,1,2024,Social,Marketing Tools,114910,9122,299,28019.07,9737.73,7.939,3.278,2.88,32.57,84.74,187.74
2024-02-11,6,2,1,2024,Social,Tech Products,99538,8886,259,38338.43,8170.11,8.928,2.915,4.69,31.54,82.08,369.25
2024-02-11,6,2,1,2024,Paid Search,Financial Services,52149,6987,477,137884.95,8406.73,13.399,6.827,16.4,17.62,161.21,1540.17
2024-02-11,6,2,1,2024,Paid Search,Business Solutions,48247,6610,551,98265.67,7245.8,13.702,8.336,13.56,13.15,150.18,1256.17
2024-02-11,6,2,1,2024,Paid Search,Marketing Tools,46651,7962,685,69809.72,6867.18,17.069,8.603,10.17,10.03,147.2,916.57
2024-02-11,6,2,1,2024,Paid Search,Tech Products,59591,7983,530,69471.98,9093.47,13.397,6.639,7.64,17.16,152.6,663.98
2024-02-11,6,2,1,2024,Organic,Financial Services,41198,4970,279,87899.49,429.95,12.065,5.614,204.44,1.54,10.44,20344.12
2024-02-11,6,2,1,2024,Organic,Business Solutions,40985,5260,318,62514.43,417.1,12.836,6.046,149.88,1.31,10.18,14887.88
2024-02-11,6,2,1,2024,Organic,Marketing Tools,37094,4099,280,28355.28,364.68,11.052,6.831,77.75,1.3,9.83,7675.39
2024-02-11,6,2,1,2024,Organic,Tech Products,37891,5047,349,50079.57,377.99,13.321,6.915,132.49,1.08,9.98,13148.91
2024-02-11,6,2,1,2024,Display,Financial Services,126805,5265,72,25323.93,6315.12,4.152,1.368,4.01,87.71,49.8,301.0
2024-02-11,6,2,1,2024,Display,Business Solutions,143006,5833,94,18436.25,7080.41,4.079,1.612,2.6,75.32,49.51,160.38
2024-02-11,6,2,1,2024,Display,Marketing Tools,156400,6417,92,8202.17,7763.6,4.103,1.434,1.06,84.39,49.64,5.65
2024-02-11,6,2,1,2024,Display,Tech Products,129196,5810,79,12491.14,6502.51,4.498,1.36,1.92,82.31,50.33,92.1
2024-02-18,7,2,1,2024,Email,Financial Services,64425,14356,702,219060.9,1185.2,22.283,4.89,184.83,1.69,18.4,18383.03
2024-02-18,7,2,1,2024,Email,Business Solutions,64214,13901,829,144790.99,1198.12,21.649,5.964,120.85,1.45,18.66,11984.85
2024-02-18,7,2,1,2024,Email,Marketing Tools,58911,14619,856,80001.37,1182.29,24.815,5.855,67.67,1.38,20.07,6666.65
2024-02-18,7,2,1,2024,Email,Tech Products,51025,12857,743,103111.1,1038.01,25.198,5.779,99.34,1.4,20.34,9833.54
2024-02-18,7,2,1,2024,Social,Financial Services,82630,7534,208,68530.58,6273.87,9.118,2.761,10.92,30.16,75.93,992.32
2024-02-18,7,2,1,2024,Social,Business Solutions,106449,9223,296,56014.0,9184.37,8.664,3.209,6.1,31.03,86.28,509.88
2024-02-18,7,2,1,2024,Social,Marketing Tools,81421,6183,174,18143.37,6369.58,7.594,2.814,2.85,36.61,78.23,184.84
2024-02-18,7,2,1,2024,Social,Tech Products,107038,9037,252,34632.6,8188.47,8.443,2.789,4.23,32.49,76.5,322.94
2024-02-18,7,2,1,2024,Paid Search,Financial Services,53125,7333,499,171796.3,8710.82,13.804,6.805,19.72,17.46,163.97,1872.22
2024-02-18,7,2,1,2024,Paid Search,Business Solutions,51593,7364,499,95642.97,8242.66,14.273,6.776,11.6,16.52,159.76,1060.34
2024-02-18,7,2,1,2024,Paid Search,Marketing Tools,47297,6370,550,53465.24,6448.75,13.468,8.634,8.29,11.72,136.35,729.08
2024-02-18,7,2,1,2024,Paid Search,Tech Products,57784,8170,624,95361.06,9206.61,14.14,7.638,10.36,14.75,159.33,935.79
2024-02-18,7,2,1,2024,Organic,Financial Services,41135,5598,366,123487.49,410.02,13.61,6.538,301.17,1.12,9.97,30017.43
2024-02-18,7,2,1,2024,Organic,Business Solutions,49655,6687,394,79253.2,528.88,13.468,5.892,149.85,1.34,10.65,14885.1
2024-02-18,7,2,1,2024,Organic,Marketing Tools,47835,5225,383,38932.92,458.18,10.923,7.33,84.97,1.2,9.58,8397.3
2024-02-18,7,2,1,2024,Organic,Tech Products,50593,5251,316,46164.39,513.6,10.379,6.018,89.88,1.63,10.15,8888.39
2024-02-18,7,2,1,2024,Display,Financial Services,155419,5315,88,25595.12,7216.2,3.42,1.656,3.55,82.0,46.43,254.69
2024-02-18,7,2,1,2024,Display,Business Solutions,118336,4828,80,15291.2,6298.62,4.08,1.657,2.43,78.73,53.23,142.77
2024-02-18,7,2,1,2024,Display,Marketing Tools,118293,4791,69,6553.65,5408.61,4.05,1.44,1.21,78.39,45.72,21.17
2024-02-18,7,2,1,2024,Display,Tech Products,157727,6315,100,14457.34,7333.33,4.004,1.584,1.97,73.33,46.49,97.15
2024-02-25,8,2,1,2024,Email,Financial Services,66018,13096,816,267027.38,1229.84,19.838,6.231,217.12,1.51,18.63,21612.37
2024-02-25,8,2,1,2024,Email,Business Solutions,73847,16335,798,151374.87,1404.04,22.121,4.885,107.81,1.76,19.01,10681.38
2024-02-25,8,2,1,2024,Email,Marketing Tools,69892,16842,1080,102638.36,1385.25,24.098,6.413,74.09,1.28,19.82,7309.37
2024-02-25,8,2,1,2024,Email,Tech Products,68641,13435,764,111804.66,1260.1,19.574,5.687,88.73,1.65,18.36,8772.68
2024-02-25,8,2,1,2024,Social,Financial Services,96444,8533,294,86539.26,7083.96,8.848,3.445,12.22,24.1,73.45,1121.62
2024-02-25,8,2,1,2024,Social,Business Solutions,90250,8031,222,42877.05,6644.08,8.899,2.764,6.45,29.93,73.62,545.34
2024-02-25,8,2,1,2024,Social,Marketing Tools,104626,8008,271,24373.77,8603.11,7.655,3.384,2.83,31.75,82.23,183.31
2024-02-25,8,2,1,2024,Social,Tech Products,89172,7591,263,35288.62,7656.8,8.513,3.465,4.61,29.11,85.87,360.88
2024-02-25,8,2,1,2024,Paid Search,Financial Services,58189,7751,614,183153.17,9078.09,13.322,7.922,20.18,14.79,156.01,1917.53
2024-02-25,8,2,1,2024,Paid Search,Business Solutions,61897,8186,664,130569.71,10094.47,13.226,8.111,12.93,15.2,163.08,1193.48
2024-02-25,8,2,1,2024,Paid Search,Marketing Tools,56393,9601,786,73089.84,9048.04,17.026,8.187,8.08,11.51,160.45,707.8
2024-02-25,8,2,1,2024,Paid Search,Tech Products,55932,8319,672,104198.15,8946.78,14.874,8.078,11.65,13.31,159.96,1064.64
2024-02-25,8,2,1,2024,Organic,Financial Services,41941,4781,326,105838.33,397.46,11.4,6.819,266.29,1.22,9.48,26528.67
2024-02-25,8,2,1,2024,Organic,Business Solutions,48755,5826,379,64601.45,462.08,11.951,6.505,139.81,1.22,9.48,13880.58
2024-02-25,8,2,1,2024,Organic,Marketing Tools,51465,5814,358,33742.5,494.79,11.298,6.158,68.2,1.38,9.61,6719.56
2024-02-25,8,2,1,2024,Organic,Tech Products,35513,4035,280,41019.9,344.94,11.363,6.939,118.92,1.23,9.71,11791.89
2024-02-25,8,2,1,2024,Display,Financial Services,146420,6674,96,29234.55,6945.38,4.559,1.438,4.21,72.35,47.43,320.92
2024-02-25,8,2,1,2024,Display,Business Solutions,147046,6339,86,16575.98,6648.17,4.311,1.357,2.49,77.3,45.21,149.33
2024-02-25,8,2,1,2024,Display,Marketing Tools,144722,6267,89,8562.78,6809.14,4.331,1.42,1.26,76.51,47.05,25.75
2024-02-25,8,2,1,2024,Display,Tech Products,164051,5680,93,12671.04,8816.75,3.463,1.637,1.44,94.8,53.74,43.72
2024-03-03,9,3,1,2024,Email,Financial Services,59529,13971,752,260175.72,1101.68,23.47,5.383,236.16,1.46,18.51,23516.27
2024-03-03,9,3,1,2024,Email,Business Solutions,55126,12102,602,104598.26,1200.37,21.954,4.974,87.14,1.99,21.78,8613.83
2024-03-03,9,3,1,2024,Email,Marketing Tools,75318,15954,1023,98056.26,1436.99,21.183,6.412,68.24,1.4,19.08,6723.73
2024-03-03,9,3,1,2024,Email,Tech Products,68382,15761,1029,142193.78,1414.7,23.049,6.529,100.51,1.37,20.69,9951.16
2024-03-03,9,3,1,2024,Social,Financial Services,83080,5876,158,55610.55,7048.21,7.073,2.689,7.89,44.61,84.84,689.0
2024-03-03,9,3,1,2024,Social,Business Solutions,112826,9052,269,46294.03,8637.37,8.023,2.972,5.36,32.11,76.55,435.97
2024-03-03,9,3,1,2024,Social,Marketing Tools,96196,8287,265,23047.63,6953.86,8.615,3.198,3.31,26.24,72.29,231.44
2024-03-03,9,3,1,2024,Social,Tech Products,85117,6626,236,35160.38,7220.41,7.785,3.562,4.87,30.59,84.83,386.96
2024-03-03,9,3,1,2024,Paid Search,Financial Services,56169,8075,586,201618.99,8902.49,14.377,7.257,22.65,15.19,158.49,2164.75
2024-03-03,9,3,1,2024,Paid Search,Business Solutions,49376,7433,608,115294.06,8067.33,15.055,8.18,14.29,13.27,163.39,1329.15
2024-03-03,9,3,1,2024,Paid Search,Marketing Tools,58751,8918,634,54964.78,8261.59,15.181,7.109,6.65,13.03,140.62,565.31
2024-03-03,9,3,1,2024,Paid Search,Tech Products,46287,7449,653,87793.0,7409.73,16.095,8.766,11.85,11.35,160.08,1084.83
2024-03-03,9,3,1,2024,Organic,Financial Services,38167,4306,277,86376.26,362.94,11.284,6.433,237.99,1.31,9.51,23699.05
2024-03-03,9,3,1,2024,Organic,Business Solutions,44086,5143,410,69113.4,409.31,11.667,7.972,168.85,1.0,9.28,16785.34
2024-03-03,9,3,1,2024,Organic,Marketing Tools,36361,4528,272,27578.72,364.48,12.453,6.007,75.67,1.34,10.02,7466.59
2024-03-03,9,3,1,2024,Organic,Tech Products,44761,5470,343,46727.93,431.39,12.222,6.271,108.32,1.26,9.64,10731.95
2024-03-03,9,3,1,2024,Display,Financial Services,157504,5752,77,26956.74,7122.3,3.652,1.339,3.78,92.5,45.22,278.48
2024-03-03,9,3,1,2024,Display,Business Solutions,170209,7396,105,18009.41,7907.28,4.346,1.42,2.28,75.31,46.46,127.76
2024-03-03,9,3,1,2024,Display,Marketing Tools,163816,6833,112,11570.96,8505.21,4.171,1.639,1.36,75.94,51.92,36.05
2024-03-03,9,3,1,2024,Display,Tech Products,130926,4833,80,10925.59,5986.62,3.692,1.655,1.83,74.83,45.73,82.5
2024-03-10,10,3,1,2024,Email,Financial Services,69212,14781,958,315772.44,1270.85,21.357,6.481,248.47,1.33,18.36,24747.34
2024-03-10,10,3,1,2024,Email,Business Solutions,75474,15401,843,152906.4,1374.0,20.406,5.474,111.29,1.63,18.2,11028.56
2024-03-10,10,3,1,2024,Email,Marketing Tools,63918,12472,697,64237.95,1348.12,19.514,5.589,47.65,1.93,21.09,4665.0
2024-03-10,10,3,1,2024,Email,Tech Products,71769,14147,782,110517.9,1335.31,19.713,5.528,82.77,1.71,18.61,8176.57
2024-03-10,10,3,1,2024,Social,Financial Services,114638,9741,282,87834.6,8448.0,8.497,2.895,10.4,29.96,73.69,939.71
2024-03-10,10,3,1,2024,Social,Business Solutions,107664,7634,279,54512.48,8424.04,7.091,3.655,6.47,30.19,78.24,547.11
2024-03-10,10,3,1,2024,Social,Marketing Tools,105630,9493,308,27355.17,8245.4,8.987,3.244,3.32,26.77,78.06,231.76
2024-03-10,10,3,1,2024,Social,Tech Products,116468,9720,325,50582.29,10051.6,8.346,3.344,5.03,30.93,86.3,403.23
2024-03-10,10,3,1,2024,Paid Search,Financial Services,67279,8865,747,250538.28,10610.42,13.177,8.426,23.61,14.2,157.71,2261.25
2024-03-10,10,3,1,2024,Paid Search,Business Solutions,60065,8109,734,141767.78,8263.99,13.501,9.052,17.15,11.26,137.58,1615.49
2024-03-10,10,3,1,2024,Paid Search,Marketing Tools,56772,7682,608,52192.87,8346.05,13.533,7.915,6.25,13.73,147.01,525.36
2024-03-10,10,3,1,2024,Paid Search,Tech Products,58756,9129,796,123182.95,8311.85,15.538,8.719,14.82,10.44,141.46,1382.02
2024-03-10,10,3,1,2024,Organic,Financial Services,38003,5041,318,111422.32,406.06,13.266,6.308,274.4,1.28,10.68,27339.87
2024-03-10,10,3,1,2024,Organic,Business Solutions,44821,6155,381,67708.82,460.6,13.733,6.19,147.0,1.21,10.28,14600.13
2024-03-10,10,3,1,2024,Organic,Marketing Tools,42117,5703,349,33482.65,428.82,13.542,6.12,78.08,1.23,10.18,7708.09
2024-03-10,10,3,1,2024,Organic,Tech Products,47542,5286,357,55323.12,446.41,11.12,6.754,123.93,1.25,9.39,12292.89
2024-03-10,10,3,1,2024,Display,Financial Services,173703,7078,117,39039.49,8177.09,4.075,1.653,4.77,69.89,47.08,377.43
2024-03-10,10,3,1,2024,Display,Business Solutions,157846,7010,105,21237.71,7816.87,4.441,1.498,2.72,74.45,49.52,171.69
2024-03-10,10,3,1,2024,Display,Marketing Tools,131668,5092,88,8058.57,7068.07,3.867,1.728,1.14,80.32,53.68,14.01
2024-03-10,10,3,1,2024,Display,Tech Products,177044,6763,90,13636.1,8518.49,3.82,1.331,1.6,94.65,48.12,60.08
2024-03-17,11,3,1,2024,Email,Financial Services,71856,15536,898,303332.01,1403.31,21.622,5.78,216.15,1.56,19.53,21515.47
2024-03-17,11,3,1,2024,Email,Business Solutions,63082,13362,745,138540.22,1339.56,21.183,5.576,103.42,1.8,21.24,10242.22
2024-03-17,11,3,1,2024,Email,Marketing Tools,60981,13513,825,74760.96,1165.35,22.16,6.105,64.15,1.41,19.11,6315.32
2024-03-17,11,3,1,2024,Email,Tech Products,75741,17780,1056,157643.78,1372.21,23.475,5.939,114.88,1.3,18.12,11388.31
2024-03-17,11,3,1,2024,Social,Financial Services,108160,8677,283,88013.88,7928.52,8.023,3.261,11.1,28.02,73.3,1010.09
2024-03-17,11,3,1,2024,Social,Business Solutions,90612,8229,258,47411.96,6600.48,9.082,3.135,7.18,25.58,72.84,618.31
2024-03-17,11,3,1,2024,Social,Marketing Tools,84177,7172,234,22268.71,6388.19,8.521,3.263,3.49,27.3,75.89,248.59
2024-03-17,11,3,1,2024,Social,Tech Products,113392,8168,239,34382.7,8683.61,7.204,2.926,3.96,36.33,76.58,295.95
2024-03-17,11,3,1,2024,Paid Search,Financial Services,52227,8175,717,244331.44,7705.11,15.654,8.771,31.71,10.75,147.53,3071.03
2024-03-17,11,3,1,2024,Paid Search,Business Solutions,48175,6735,646,121810.77,7529.37,13.981,9.592,16.18,11.66,156.29,1517.81
2024-03-17,11,3,1,2024,Paid Search,Marketing Tools,46647,7035,508,48928.21,7585.88,15.082,7.221,6.45,14.93,162.62,544.99
2024-03-17,11,3,1,2024,Paid Search,Tech Products,68981,10473,867,136904.06,10706.42,15.182,8.278,12.79,12.35,155.21,1178.71
2024-03-17,11,3,1,2024,Organic,Financial Services,37321,4432,290,92239.57,369.89,11.877,6.543,249.37,1.28,9.91,24837.03
2024-03-17,11,3,1,2024,Organic,Business Solutions,46670,5359,342,63317.07,497.52,11.484,6.382,127.27,1.45,10.66,12626.54
2024-03-17,11,3,1,2024,Organic,Marketing Tools,48150,5497,441,45348.89,453.51,11.418,8.023,100.0,1.03,9.42,9899.53
2024-03-17,11,3,1,2024,Organic,Tech Products,36860,4743,369,58511.62,397.34,12.869,7.78,147.26,1.08,10.78,14625.83
2024-03-17,11,3,1,2024,Display,Financial Services,161152,6504,86,26125.6,7992.52,4.036,1.322,3.27,92.94,49.6,226.88
2024-03-17,11,3,1,2024,Display,Business Solutions,162885,6627,110,19453.65,8250.05,4.069,1.66,2.36,75.0,50.65,135.8
2024-03-17,11,3,1,2024,Display,Marketing Tools,129399,5041,83,8189.99,7104.84,3.896,1.646,1.15,85.6,54.91,15.27
2024-03-17,11,3,1,2024,Display,Tech Products,141158,5643,82,11748.75,7561.76,3.998,1.453,1.55,92.22,53.57,55.37
2024-03-24,12,3,1,2024,Email,Financial Services,69664,17084,908,312256.76,1270.61,24.524,5.315,245.75,1.4,18.24,24475.34
2024-03-24,12,3,1,2024,Email,Business Solutions,74968,15647,862,159855.55,1631.51,20.872,5.509,97.98,1.89,21.76,9698.01
2024-03-24,12,3,1,2024,Email,Marketing Tools,53146,11173,722,67164.08,998.97,21.025,6.462,67.23,1.38,18.8,6623.33
2024-03-24,12,3,1,2024,Email,Tech Products,62931,13369,877,133826.78,1259.91,21.245,6.56,106.22,1.44,20.02,10521.93
2024-03-24,12,3,1,2024,Social,Financial Services,124093,9824,276,84120.81,9800.51,7.917,2.809,8.58,35.51,78.98,758.33
2024-03-24,12,3,1,2024,Social,Business Solutions,89566,8127,284,50105.16,7295.41,9.074,3.495,6.87,25.69,81.45,586.8
2024-03-24,12,3,1,2024,Social,Marketing Tools,113009,10237,370,35256.8,9537.33,9.059,3.614,3.7,25.78,84.39,269.67
2024-03-24,12,3,1,2024,Social,Tech Products,106393,8646,248,33271.18,8561.71,8.126,2.868,3.89,34.52,80.47,288.6
